interaction_id,user_id,item_id,item_type,action_type,action_weight,unique_item_id
21086,555,30,hotel,view,2,hotel_30
21087,602,15,tour,book,5,tour_15
21088,1495,124,tour,view,2,tour_124
21089,1375,107,tour,book,5,tour_107
21090,639,79,attraction,favorite,4,attraction_79
21091,1039,28,restaurant,click,3,restaurant_28
21092,1772,32,hotel,book,5,hotel_32
21093,1815,72,restaurant,click,3,restaurant_72
21094,1984,42,restaurant,click,3,restaurant_42
21095,503,22,restaurant,view,2,restaurant_22
21096,582,36,hotel,book,5,hotel_36
21097,1735,90,hotel,click,3,hotel_90
21098,1946,36,hotel,view,2,hotel_36
21099,1225,97,tour,view,2,tour_97
21100,210,25,tour,book,5,tour_25
21101,897,83,tour,view,2,tour_83
21102,987,53,tour,favorite,4,tour_53
21103,1278,49,tour,click,3,tour_49
21104,936,72,tour,click,3,tour_72
21105,1627,119,tour,favorite,4,tour_119
21106,142,19,attraction,click,3,attraction_19
21107,1767,123,tour,view,2,tour_123
21108,1541,76,hotel,book,5,hotel_76
21109,1632,97,hotel,book,5,hotel_97
21110,1996,22,tour,view,2,tour_22
21111,1416,63,hotel,view,2,hotel_63
21112,58,23,tour,book,5,tour_23
21113,66,73,tour,view,2,tour_73
21114,1416,6,hotel,click,3,hotel_6
21115,1537,127,tour,book,5,tour_127
21116,1672,38,attraction,favorite,4,attraction_38
21117,1251,94,hotel,click,3,hotel_94
21118,622,136,hotel,click,3,hotel_136
21119,313,24,tour,click,3,tour_24
21120,115,1,hotel,click,3,hotel_1
21121,327,94,restaurant,favorite,4,restaurant_94
21122,578,104,tour,click,3,tour_104
21123,1540,25,restaurant,book,5,restaurant_25
21124,261,74,restaurant,click,3,restaurant_74
21125,535,85,tour,book,5,tour_85
21126,862,65,tour,click,3,tour_65
21127,1465,68,tour,click,3,tour_68
21128,488,150,attraction,book,5,attraction_150
21129,775,34,hotel,click,3,hotel_34
21130,1878,121,attraction,click,3,attraction_121
21131,1303,44,hotel,book,5,hotel_44
21132,45,47,tour,book,5,tour_47
21133,1679,2,tour,click,3,tour_2
21134,1795,24,tour,book,5,tour_24
21135,1560,106,tour,click,3,tour_106
21136,1442,57,hotel,click,3,hotel_57
21137,1333,72,attraction,book,5,attraction_72
21138,614,94,hotel,book,5,hotel_94
21139,951,98,hotel,view,2,hotel_98
21140,447,65,tour,favorite,4,tour_65
21141,1063,30,hotel,book,5,hotel_30
21142,746,123,tour,view,2,tour_123
21143,840,76,hotel,favorite,4,hotel_76
21144,1316,92,hotel,view,2,hotel_92
21145,1890,104,tour,favorite,4,tour_104
21146,1398,90,hotel,view,2,hotel_90
21147,1506,101,restaurant,view,2,restaurant_101
21148,1828,22,attraction,click,3,attraction_22
21149,976,65,tour,click,3,tour_65
21150,1146,29,tour,favorite,4,tour_29
21151,126,106,restaurant,favorite,4,restaurant_106
21152,318,82,tour,click,3,tour_82
21153,708,35,tour,click,3,tour_35
21154,1143,43,hotel,book,5,hotel_43
21155,188,4,tour,favorite,4,tour_4
21156,912,51,tour,click,3,tour_51
21157,591,32,tour,favorite,4,tour_32
21158,1948,96,restaurant,book,5,restaurant_96
21159,774,54,tour,favorite,4,tour_54
21160,910,95,restaurant,click,3,restaurant_95
21161,1505,41,tour,favorite,4,tour_41
21162,1599,133,attraction,click,3,attraction_133
21163,1710,46,restaurant,favorite,4,restaurant_46
21164,628,126,tour,view,2,tour_126
21165,516,47,attraction,favorite,4,attraction_47
21166,293,101,attraction,view,2,attraction_101
21167,691,32,hotel,click,3,hotel_32
21168,1722,40,restaurant,favorite,4,restaurant_40
21169,1453,20,hotel,favorite,4,hotel_20
21170,1570,2,tour,favorite,4,tour_2
21171,281,54,hotel,click,3,hotel_54
21172,92,33,attraction,view,2,attraction_33
21173,1875,117,hotel,click,3,hotel_117
21174,1352,90,tour,book,5,tour_90
21175,1366,26,tour,book,5,tour_26
21176,944,114,tour,view,2,tour_114
21177,1919,28,tour,favorite,4,tour_28
21178,301,122,tour,book,5,tour_122
21179,1939,28,tour,view,2,tour_28
21180,194,88,tour,view,2,tour_88
21181,1441,124,restaurant,favorite,4,restaurant_124
21182,574,76,attraction,click,3,attraction_76
21183,1075,90,tour,book,5,tour_90
21184,548,45,tour,favorite,4,tour_45
21185,180,123,hotel,book,5,hotel_123
21186,1694,111,tour,view,2,tour_111
21187,220,75,attraction,view,2,attraction_75
21188,652,36,hotel,view,2,hotel_36
21189,1578,51,hotel,book,5,hotel_51
21190,422,90,attraction,favorite,4,attraction_90
21191,1172,110,tour,click,3,tour_110
21192,1001,93,tour,book,5,tour_93
21193,1749,18,tour,view,2,tour_18
21194,278,110,tour,click,3,tour_110
21195,1363,134,hotel,click,3,hotel_134
21196,1946,34,hotel,favorite,4,hotel_34
21197,1065,57,hotel,view,2,hotel_57
21198,1785,1,tour,view,2,tour_1
21199,71,15,restaurant,click,3,restaurant_15
21200,365,62,hotel,click,3,hotel_62
21201,1175,73,tour,book,5,tour_73
21202,339,57,hotel,favorite,4,hotel_57
21203,589,122,restaurant,book,5,restaurant_122
21204,357,114,hotel,book,5,hotel_114
21205,565,114,attraction,view,2,attraction_114
21206,1016,88,attraction,favorite,4,attraction_88
21207,1990,10,tour,click,3,tour_10
21208,1186,132,hotel,favorite,4,hotel_132
21209,1494,31,tour,book,5,tour_31
21210,1372,122,attraction,click,3,attraction_122
21211,1415,94,hotel,click,3,hotel_94
21212,1619,51,hotel,click,3,hotel_51
21213,665,62,hotel,click,3,hotel_62
21214,364,71,hotel,favorite,4,hotel_71
21215,1541,80,hotel,click,3,hotel_80
21216,94,127,attraction,view,2,attraction_127
21217,237,51,hotel,book,5,hotel_51
21218,821,57,restaurant,book,5,restaurant_57
21219,1738,134,attraction,click,3,attraction_134
21220,432,104,tour,click,3,tour_104
21221,1158,89,restaurant,click,3,restaurant_89
21222,268,78,tour,favorite,4,tour_78
21223,215,28,tour,view,2,tour_28
21224,1879,80,hotel,view,2,hotel_80
21225,1368,92,tour,favorite,4,tour_92
21226,113,128,hotel,click,3,hotel_128
21227,978,37,tour,view,2,tour_37
21228,1485,3,tour,view,2,tour_3
21229,553,102,tour,view,2,tour_102
21230,77,71,hotel,view,2,hotel_71
21231,269,6,tour,click,3,tour_6
21232,1786,86,attraction,book,5,attraction_86
21233,719,54,hotel,favorite,4,hotel_54
21234,418,108,attraction,book,5,attraction_108
21235,1724,46,hotel,click,3,hotel_46
21236,1761,56,tour,favorite,4,tour_56
21237,80,72,attraction,view,2,attraction_72
21238,1236,92,hotel,click,3,hotel_92
21239,1710,119,hotel,favorite,4,hotel_119
21240,637,136,attraction,favorite,4,attraction_136
21241,690,64,attraction,book,5,attraction_64
21242,349,96,hotel,book,5,hotel_96
21243,113,50,hotel,view,2,hotel_50
21244,512,29,restaurant,favorite,4,restaurant_29
21245,410,85,tour,book,5,tour_85
21246,895,28,restaurant,book,5,restaurant_28
21247,1422,40,tour,favorite,4,tour_40
21248,1174,50,hotel,view,2,hotel_50
21249,1333,70,attraction,view,2,attraction_70
21250,1062,46,hotel,favorite,4,hotel_46
21251,1401,75,hotel,book,5,hotel_75
21252,1248,65,tour,click,3,tour_65
21253,299,5,tour,click,3,tour_5
21254,676,77,tour,view,2,tour_77
21255,182,50,tour,click,3,tour_50
21256,831,90,tour,favorite,4,tour_90
21257,1521,111,hotel,favorite,4,hotel_111
21258,1701,125,tour,view,2,tour_125
21259,1698,115,restaurant,click,3,restaurant_115
21260,1224,24,restaurant,view,2,restaurant_24
21261,193,30,hotel,book,5,hotel_30
21262,1122,13,restaurant,view,2,restaurant_13
21263,1404,85,tour,favorite,4,tour_85
21264,831,121,tour,favorite,4,tour_121
21265,502,6,hotel,click,3,hotel_6
21266,536,54,hotel,view,2,hotel_54
21267,1985,78,restaurant,view,2,restaurant_78
21268,141,49,tour,book,5,tour_49
21269,1848,61,hotel,favorite,4,hotel_61
21270,835,50,hotel,favorite,4,hotel_50
21271,1995,18,tour,book,5,tour_18
21272,792,102,hotel,click,3,hotel_102
21273,549,20,hotel,favorite,4,hotel_20
21274,1710,123,tour,view,2,tour_123
21275,353,67,hotel,view,2,hotel_67
21276,1516,13,hotel,click,3,hotel_13
21277,751,5,attraction,book,5,attraction_5
21278,75,110,tour,view,2,tour_110
21279,362,15,tour,view,2,tour_15
21280,173,70,hotel,favorite,4,hotel_70
21281,48,22,tour,view,2,tour_22
21282,398,62,tour,book,5,tour_62
21283,1533,24,tour,view,2,tour_24
21284,204,63,hotel,click,3,hotel_63
21285,1807,166,attraction,click,3,attraction_166
21286,605,63,tour,click,3,tour_63
21287,1784,85,tour,view,2,tour_85
21288,1220,105,hotel,favorite,4,hotel_105
21289,1985,173,attraction,view,2,attraction_173
21290,1032,42,hotel,view,2,hotel_42
21291,1111,13,hotel,favorite,4,hotel_13
21292,80,118,attraction,favorite,4,attraction_118
21293,303,98,hotel,click,3,hotel_98
21294,1186,105,hotel,view,2,hotel_105
21295,1520,61,hotel,book,5,hotel_61
21296,60,68,restaurant,click,3,restaurant_68
21297,589,83,attraction,favorite,4,attraction_83
21298,383,57,hotel,click,3,hotel_57
21299,1850,95,attraction,book,5,attraction_95
21300,759,90,hotel,click,3,hotel_90
21301,181,120,tour,click,3,tour_120
21302,1639,123,attraction,book,5,attraction_123
21303,979,167,attraction,book,5,attraction_167
21304,1736,72,tour,view,2,tour_72
21305,1926,120,attraction,view,2,attraction_120
21306,1530,100,hotel,click,3,hotel_100
21307,1936,39,restaurant,book,5,restaurant_39
21308,1518,36,hotel,favorite,4,hotel_36
21309,1901,81,tour,click,3,tour_81
21310,1877,30,hotel,book,5,hotel_30
21311,135,51,hotel,view,2,hotel_51
21312,1324,66,tour,view,2,tour_66
21313,721,87,attraction,click,3,attraction_87
21314,1407,3,tour,view,2,tour_3
21315,891,134,attraction,click,3,attraction_134
21316,844,75,tour,view,2,tour_75
21317,470,92,hotel,click,3,hotel_92
21318,554,63,hotel,view,2,hotel_63
21319,897,118,tour,click,3,tour_118
21320,1731,70,hotel,view,2,hotel_70
21321,1036,123,hotel,book,5,hotel_123
21322,76,140,attraction,click,3,attraction_140
21323,752,74,tour,click,3,tour_74
21324,1899,98,hotel,view,2,hotel_98
21325,1027,32,hotel,view,2,hotel_32
21326,1915,7,tour,view,2,tour_7
21327,1906,46,tour,click,3,tour_46
21328,487,111,tour,view,2,tour_111
21329,408,75,tour,click,3,tour_75
21330,1677,98,hotel,view,2,hotel_98
21331,1362,30,tour,view,2,tour_30
21332,1951,108,attraction,click,3,attraction_108
21333,1603,120,restaurant,click,3,restaurant_120
21334,955,83,tour,view,2,tour_83
21335,1052,34,tour,view,2,tour_34
21336,1171,82,tour,view,2,tour_82
21337,153,83,tour,favorite,4,tour_83
21338,1884,69,tour,view,2,tour_69
21339,1450,6,restaurant,click,3,restaurant_6
21340,942,113,tour,favorite,4,tour_113
21341,1427,4,restaurant,book,5,restaurant_4
21342,1726,70,tour,favorite,4,tour_70
21343,1012,110,hotel,view,2,hotel_110
21344,867,20,hotel,book,5,hotel_20
21345,261,23,restaurant,view,2,restaurant_23
21346,1482,70,hotel,view,2,hotel_70
21347,1728,62,restaurant,view,2,restaurant_62
21348,251,63,hotel,book,5,hotel_63
21349,1364,72,tour,view,2,tour_72
21350,1464,46,hotel,click,3,hotel_46
21351,334,14,attraction,click,3,attraction_14
21352,1870,50,restaurant,book,5,restaurant_50
21353,31,3,tour,favorite,4,tour_3
21354,1598,141,attraction,click,3,attraction_141
21355,440,100,hotel,click,3,hotel_100
21356,164,96,tour,view,2,tour_96
21357,413,33,restaurant,book,5,restaurant_33
21358,1322,90,restaurant,click,3,restaurant_90
21359,1800,94,hotel,favorite,4,hotel_94
21360,1140,62,hotel,favorite,4,hotel_62
21361,1019,123,tour,click,3,tour_123
21362,21,77,tour,view,2,tour_77
21363,1665,18,tour,book,5,tour_18
21364,1489,49,hotel,book,5,hotel_49
21365,1036,101,hotel,book,5,hotel_101
21366,271,84,attraction,book,5,attraction_84
21367,516,136,attraction,view,2,attraction_136
21368,1510,63,restaurant,book,5,restaurant_63
21369,1896,119,tour,book,5,tour_119
21370,133,57,hotel,click,3,hotel_57
21371,1085,123,hotel,click,3,hotel_123
21372,520,69,tour,favorite,4,tour_69
21373,1965,90,hotel,favorite,4,hotel_90
21374,815,47,tour,view,2,tour_47
21375,37,41,tour,book,5,tour_41
21376,728,126,attraction,view,2,attraction_126
21377,548,82,tour,view,2,tour_82
21378,330,93,restaurant,favorite,4,restaurant_93
21379,1650,6,hotel,click,3,hotel_6
21380,1131,56,tour,book,5,tour_56
21381,1186,70,hotel,favorite,4,hotel_70
21382,190,107,tour,click,3,tour_107
21383,311,92,hotel,view,2,hotel_92
21384,411,96,hotel,book,5,hotel_96
21385,927,19,tour,click,3,tour_19
21386,512,23,tour,favorite,4,tour_23
21387,123,8,hotel,click,3,hotel_8
21388,161,80,tour,click,3,tour_80
21389,939,34,tour,click,3,tour_34
21390,646,105,tour,view,2,tour_105
21391,1197,6,hotel,view,2,hotel_6
21392,1232,134,hotel,favorite,4,hotel_134
21393,1742,33,tour,view,2,tour_33
21394,1296,49,hotel,click,3,hotel_49
21395,392,125,tour,favorite,4,tour_125
21396,1754,82,tour,book,5,tour_82
21397,516,116,restaurant,view,2,restaurant_116
21398,1175,26,tour,click,3,tour_26
21399,1030,90,hotel,book,5,hotel_90
21400,293,142,attraction,favorite,4,attraction_142
21401,981,143,attraction,click,3,attraction_143
21402,346,42,tour,favorite,4,tour_42
21403,1665,120,tour,view,2,tour_120
21404,1180,23,tour,view,2,tour_23
21405,321,126,restaurant,click,3,restaurant_126
21406,356,115,tour,book,5,tour_115
21407,183,69,restaurant,favorite,4,restaurant_69
21408,1295,72,tour,book,5,tour_72
21409,1094,70,hotel,view,2,hotel_70
21410,1465,75,tour,click,3,tour_75
21411,159,47,tour,view,2,tour_47
21412,1704,174,attraction,book,5,attraction_174
21413,1796,100,hotel,book,5,hotel_100
21414,168,75,restaurant,click,3,restaurant_75
21415,1106,5,tour,click,3,tour_5
21416,1830,155,attraction,view,2,attraction_155
21417,706,1,tour,book,5,tour_1
21418,747,124,tour,book,5,tour_124
21419,1093,57,tour,view,2,tour_57
21420,1678,94,tour,book,5,tour_94
21421,164,47,tour,book,5,tour_47
21422,35,105,hotel,click,3,hotel_105
21423,1180,44,tour,favorite,4,tour_44
21424,275,85,attraction,click,3,attraction_85
21425,575,23,tour,view,2,tour_23
21426,1985,59,tour,book,5,tour_59
21427,1686,37,tour,favorite,4,tour_37
21428,26,16,attraction,favorite,4,attraction_16
21429,1148,119,attraction,favorite,4,attraction_119
21430,1031,173,attraction,favorite,4,attraction_173
21431,1961,132,hotel,click,3,hotel_132
21432,717,57,tour,click,3,tour_57
21433,419,33,attraction,view,2,attraction_33
21434,84,20,hotel,book,5,hotel_20
21435,1367,24,tour,view,2,tour_24
21436,1454,86,restaurant,view,2,restaurant_86
21437,1549,52,tour,favorite,4,tour_52
21438,1584,70,hotel,book,5,hotel_70
21439,900,152,attraction,favorite,4,attraction_152
21440,58,36,tour,favorite,4,tour_36
21441,1972,24,tour,view,2,tour_24
21442,601,85,tour,click,3,tour_85
21443,661,93,restaurant,click,3,restaurant_93
21444,580,140,attraction,click,3,attraction_140
21445,1825,105,hotel,view,2,hotel_105
21446,170,20,tour,click,3,tour_20
21447,145,119,restaurant,favorite,4,restaurant_119
21448,1805,88,attraction,view,2,attraction_88
21449,412,102,hotel,view,2,hotel_102
21450,419,14,tour,click,3,tour_14
21451,246,132,attraction,favorite,4,attraction_132
21452,598,6,hotel,view,2,hotel_6
21453,1766,44,hotel,view,2,hotel_44
21454,1162,134,hotel,click,3,hotel_134
21455,578,89,tour,view,2,tour_89
21456,373,80,hotel,click,3,hotel_80
21457,1122,34,restaurant,book,5,restaurant_34
21458,1166,13,tour,favorite,4,tour_13
21459,1559,36,hotel,book,5,hotel_36
21460,1180,49,tour,click,3,tour_49
21461,690,46,hotel,view,2,hotel_46
21462,806,44,tour,view,2,tour_44
21463,1900,38,tour,favorite,4,tour_38
21464,557,74,attraction,book,5,attraction_74
21465,170,61,tour,click,3,tour_61
21466,34,67,tour,favorite,4,tour_67
21467,633,8,tour,favorite,4,tour_8
21468,1680,33,tour,click,3,tour_33
21469,1054,27,tour,click,3,tour_27
21470,373,13,hotel,click,3,hotel_13
21471,549,54,hotel,book,5,hotel_54
21472,1584,35,restaurant,click,3,restaurant_35
21473,115,55,tour,view,2,tour_55
21474,292,54,hotel,book,5,hotel_54
21475,259,63,restaurant,view,2,restaurant_63
21476,998,111,restaurant,favorite,4,restaurant_111
21477,1892,7,tour,book,5,tour_7
21478,1383,80,restaurant,view,2,restaurant_80
21479,1318,80,hotel,book,5,hotel_80
21480,745,47,tour,view,2,tour_47
21481,1453,61,hotel,book,5,hotel_61
21482,1055,80,tour,view,2,tour_80
21483,1020,117,tour,view,2,tour_117
21484,1723,85,tour,book,5,tour_85
21485,163,130,attraction,book,5,attraction_130
21486,481,139,attraction,click,3,attraction_139
21487,1818,12,tour,click,3,tour_12
21488,1523,107,tour,favorite,4,tour_107
21489,519,25,hotel,book,5,hotel_25
21490,709,51,hotel,book,5,hotel_51
21491,1160,110,tour,click,3,tour_110
21492,487,80,tour,click,3,tour_80
21493,1571,54,hotel,view,2,hotel_54
21494,1685,58,tour,favorite,4,tour_58
21495,441,66,tour,view,2,tour_66
21496,465,71,tour,view,2,tour_71
21497,46,50,hotel,favorite,4,hotel_50
21498,447,84,restaurant,view,2,restaurant_84
21499,723,123,restaurant,book,5,restaurant_123
21500,1321,121,tour,view,2,tour_121
21501,1424,75,tour,click,3,tour_75
21502,779,62,tour,click,3,tour_62
21503,555,13,hotel,favorite,4,hotel_13
21504,782,1,tour,view,2,tour_1
21505,1569,100,hotel,click,3,hotel_100
21506,410,49,tour,click,3,tour_49
21507,989,80,hotel,favorite,4,hotel_80
21508,483,65,tour,view,2,tour_65
21509,661,102,attraction,favorite,4,attraction_102
21510,57,111,attraction,click,3,attraction_111
21511,1477,40,attraction,book,5,attraction_40
21512,939,39,tour,view,2,tour_39
21513,702,127,tour,book,5,tour_127
21514,606,51,hotel,favorite,4,hotel_51
21515,1452,104,tour,view,2,tour_104
21516,871,92,hotel,favorite,4,hotel_92
21517,1104,52,tour,book,5,tour_52
21518,1918,82,restaurant,favorite,4,restaurant_82
21519,413,67,restaurant,book,5,restaurant_67
21520,1013,49,restaurant,view,2,restaurant_49
21521,1171,96,tour,click,3,tour_96
21522,204,46,hotel,favorite,4,hotel_46
21523,1069,8,restaurant,click,3,restaurant_8
21524,259,101,restaurant,click,3,restaurant_101
21525,1330,72,restaurant,book,5,restaurant_72
21526,1366,65,tour,favorite,4,tour_65
21527,355,122,tour,view,2,tour_122
21528,1217,32,hotel,book,5,hotel_32
21529,899,10,hotel,view,2,hotel_10
21530,1847,61,tour,favorite,4,tour_61
21531,1352,56,tour,favorite,4,tour_56
21532,782,51,tour,favorite,4,tour_51
21533,669,92,hotel,book,5,hotel_92
21534,990,80,tour,view,2,tour_80
21535,319,57,hotel,view,2,hotel_57
21536,1916,100,hotel,click,3,hotel_100
21537,1722,108,attraction,favorite,4,attraction_108
21538,1422,9,restaurant,click,3,restaurant_9
21539,1302,39,tour,view,2,tour_39
21540,1671,34,attraction,view,2,attraction_34
21541,1191,86,attraction,click,3,attraction_86
21542,209,75,hotel,click,3,hotel_75
21543,1925,14,tour,view,2,tour_14
21544,1601,6,tour,view,2,tour_6
21545,1311,82,hotel,click,3,hotel_82
21546,710,58,tour,click,3,tour_58
21547,423,1,tour,view,2,tour_1
21548,654,115,restaurant,click,3,restaurant_115
21549,1788,65,tour,view,2,tour_65
21550,1501,107,tour,favorite,4,tour_107
21551,725,80,hotel,click,3,hotel_80
21552,849,92,hotel,click,3,hotel_92
21553,1330,155,attraction,favorite,4,attraction_155
21554,1052,4,tour,view,2,tour_4
21555,1783,90,tour,favorite,4,tour_90
21556,431,98,hotel,favorite,4,hotel_98
21557,1619,96,hotel,click,3,hotel_96
21558,1151,102,tour,view,2,tour_102
21559,806,33,tour,view,2,tour_33
21560,1218,97,tour,favorite,4,tour_97
21561,447,40,restaurant,view,2,restaurant_40
21562,1036,20,hotel,view,2,hotel_20
21563,1694,124,tour,book,5,tour_124
21564,1969,113,tour,book,5,tour_113
21565,1338,24,tour,favorite,4,tour_24
21566,446,62,hotel,click,3,hotel_62
21567,1484,111,tour,favorite,4,tour_111
21568,821,38,restaurant,view,2,restaurant_38
21569,597,50,hotel,click,3,hotel_50
21570,139,26,tour,view,2,tour_26
21571,814,57,tour,favorite,4,tour_57
21572,1686,80,restaurant,click,3,restaurant_80
21573,1125,172,attraction,book,5,attraction_172
21574,1422,68,restaurant,click,3,restaurant_68
21575,1467,151,attraction,click,3,attraction_151
21576,40,60,hotel,view,2,hotel_60
21577,1592,97,hotel,favorite,4,hotel_97
21578,87,68,tour,view,2,tour_68
21579,212,39,tour,favorite,4,tour_39
21580,283,121,attraction,click,3,attraction_121
21581,1202,34,hotel,view,2,hotel_34
21582,1560,110,hotel,book,5,hotel_110
21583,933,97,tour,view,2,tour_97
21584,677,50,tour,book,5,tour_50
21585,1897,24,tour,view,2,tour_24
21586,1881,70,tour,click,3,tour_70
21587,1503,23,tour,view,2,tour_23
21588,1148,118,attraction,view,2,attraction_118
21589,256,110,tour,click,3,tour_110
21590,40,66,restaurant,view,2,restaurant_66
21591,471,70,hotel,view,2,hotel_70
21592,767,98,hotel,book,5,hotel_98
21593,1433,44,tour,view,2,tour_44
21594,763,10,tour,click,3,tour_10
21595,1180,106,tour,favorite,4,tour_106
21596,694,10,hotel,favorite,4,hotel_10
21597,1307,116,tour,view,2,tour_116
21598,447,140,attraction,click,3,attraction_140
21599,1813,90,tour,favorite,4,tour_90
21600,1844,91,restaurant,favorite,4,restaurant_91
21601,796,80,hotel,book,5,hotel_80
21602,1441,117,attraction,book,5,attraction_117
21603,1209,14,tour,click,3,tour_14
21604,441,116,tour,click,3,tour_116
21605,1584,80,hotel,favorite,4,hotel_80
21606,1181,94,hotel,book,5,hotel_94
21607,572,128,hotel,click,3,hotel_128
21608,1392,100,hotel,favorite,4,hotel_100
21609,1728,110,tour,view,2,tour_110
21610,200,126,tour,view,2,tour_126
21611,1793,102,hotel,favorite,4,hotel_102
21612,396,77,tour,click,3,tour_77
21613,1260,117,tour,click,3,tour_117
21614,1631,26,tour,view,2,tour_26
21615,1484,120,hotel,view,2,hotel_120
21616,846,34,hotel,click,3,hotel_34
21617,945,87,tour,favorite,4,tour_87
21618,1433,35,tour,favorite,4,tour_35
21619,1673,79,attraction,favorite,4,attraction_79
21620,111,106,restaurant,click,3,restaurant_106
21621,107,99,tour,click,3,tour_99
21622,1041,46,hotel,click,3,hotel_46
21623,892,30,restaurant,view,2,restaurant_30
21624,1901,51,tour,click,3,tour_51
21625,838,71,hotel,favorite,4,hotel_71
21626,143,100,hotel,view,2,hotel_100
21627,1816,110,tour,book,5,tour_110
21628,41,87,attraction,view,2,attraction_87
21629,197,105,tour,view,2,tour_105
21630,1086,117,tour,favorite,4,tour_117
21631,840,61,hotel,view,2,hotel_61
21632,1407,109,tour,click,3,tour_109
21633,513,78,tour,favorite,4,tour_78
21634,283,20,tour,book,5,tour_20
21635,374,13,hotel,favorite,4,hotel_13
21636,1115,34,hotel,click,3,hotel_34
21637,1043,92,hotel,book,5,hotel_92
21638,1342,113,tour,click,3,tour_113
21639,1430,25,hotel,favorite,4,hotel_25
21640,55,50,hotel,view,2,hotel_50
21641,1403,27,restaurant,favorite,4,restaurant_27
21642,1937,50,restaurant,book,5,restaurant_50
21643,1612,34,hotel,favorite,4,hotel_34
21644,637,7,attraction,view,2,attraction_7
21645,1310,46,hotel,favorite,4,hotel_46
21646,1756,89,tour,click,3,tour_89
21647,160,114,tour,click,3,tour_114
21648,1783,4,tour,view,2,tour_4
21649,167,36,tour,favorite,4,tour_36
21650,548,92,attraction,favorite,4,attraction_92
21651,356,7,tour,favorite,4,tour_7
21652,1113,137,attraction,favorite,4,attraction_137
21653,233,82,hotel,click,3,hotel_82
21654,381,13,tour,click,3,tour_13
21655,1072,76,restaurant,favorite,4,restaurant_76
21656,344,70,tour,favorite,4,tour_70
21657,812,110,attraction,click,3,attraction_110
21658,1377,65,tour,view,2,tour_65
21659,460,23,restaurant,view,2,restaurant_23
21660,1061,47,attraction,click,3,attraction_47
21661,1944,50,restaurant,favorite,4,restaurant_50
21662,679,61,tour,view,2,tour_61
21663,1534,96,hotel,click,3,hotel_96
21664,40,71,hotel,favorite,4,hotel_71
21665,430,10,hotel,view,2,hotel_10
21666,567,52,tour,click,3,tour_52
21667,581,36,hotel,view,2,hotel_36
21668,1310,82,hotel,book,5,hotel_82
21669,1797,70,tour,view,2,tour_70
21670,1412,23,tour,click,3,tour_23
21671,700,82,tour,click,3,tour_82
21672,291,51,hotel,click,3,hotel_51
21673,1323,78,attraction,click,3,attraction_78
21674,360,106,attraction,view,2,attraction_106
21675,1539,96,hotel,click,3,hotel_96
21676,84,132,hotel,click,3,hotel_132
21677,1433,96,restaurant,click,3,restaurant_96
21678,300,49,hotel,favorite,4,hotel_49
21679,433,51,restaurant,favorite,4,restaurant_51
21680,1519,92,hotel,click,3,hotel_92
21681,1558,44,hotel,click,3,hotel_44
21682,1651,13,hotel,click,3,hotel_13
21683,1477,99,tour,book,5,tour_99
21684,768,34,hotel,view,2,hotel_34
21685,1823,41,tour,favorite,4,tour_41
21686,1948,16,attraction,click,3,attraction_16
21687,1494,106,tour,book,5,tour_106
21688,532,14,tour,click,3,tour_14
21689,1737,50,hotel,view,2,hotel_50
21690,327,13,tour,click,3,tour_13
21691,1759,125,attraction,view,2,attraction_125
21692,1671,35,attraction,book,5,attraction_35
21693,1714,34,tour,click,3,tour_34
21694,971,95,restaurant,favorite,4,restaurant_95
21695,267,22,attraction,favorite,4,attraction_22
21696,1127,36,tour,view,2,tour_36
21697,663,75,tour,click,3,tour_75
21698,1375,6,tour,favorite,4,tour_6
21699,885,76,hotel,view,2,hotel_76
21700,1855,28,restaurant,favorite,4,restaurant_28
21701,1608,76,hotel,book,5,hotel_76
21702,383,132,hotel,click,3,hotel_132
21703,1724,111,hotel,click,3,hotel_111
21704,1252,96,hotel,view,2,hotel_96
21705,843,95,tour,click,3,tour_95
21706,1011,70,tour,view,2,tour_70
21707,817,54,tour,favorite,4,tour_54
21708,1872,70,tour,click,3,tour_70
21709,1612,102,hotel,view,2,hotel_102
21710,1045,57,tour,view,2,tour_57
21711,1516,103,hotel,view,2,hotel_103
21712,337,134,attraction,view,2,attraction_134
21713,1614,58,tour,view,2,tour_58
21714,397,44,restaurant,click,3,restaurant_44
21715,26,168,attraction,click,3,attraction_168
21716,470,97,hotel,favorite,4,hotel_97
21717,1276,121,tour,book,5,tour_121
21718,1185,51,hotel,view,2,hotel_51
21719,1570,34,tour,view,2,tour_34
21720,606,34,hotel,view,2,hotel_34
21721,1581,66,tour,view,2,tour_66
21722,828,99,attraction,favorite,4,attraction_99
21723,1232,57,hotel,favorite,4,hotel_57
21724,1365,49,tour,click,3,tour_49
21725,462,30,hotel,view,2,hotel_30
21726,361,134,hotel,favorite,4,hotel_134
21727,1138,23,tour,view,2,tour_23
21728,1887,64,hotel,view,2,hotel_64
21729,1153,6,tour,click,3,tour_6
21730,1107,32,hotel,view,2,hotel_32
21731,1916,10,hotel,favorite,4,hotel_10
21732,1687,37,restaurant,click,3,restaurant_37
21733,320,108,restaurant,click,3,restaurant_108
21734,1867,83,tour,book,5,tour_83
21735,1033,49,tour,book,5,tour_49
21736,1504,93,tour,click,3,tour_93
21737,1509,105,tour,view,2,tour_105
21738,951,76,tour,view,2,tour_76
21739,1011,42,restaurant,book,5,restaurant_42
