tower_item_id,item_type,item_id,title,location,latitude,longitude,price,normalized_features,star_rating,property_type,difficulty_level,tour_type,attraction_type,amenities_json,categories_json,cuisines_json,diets_json,suitable_for_json
339,attraction,111,Chùa Nôm,Hưng Yên,20.97512000,105.94288000,60000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
340,attraction,112,Tháp Bà Ponagar,Khánh Hòa,12.26598000,109.19534000,120000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
341,attraction,113,Bãi Dài Cam Ranh,Khánh Hòa,11.99874000,109.21956000,150000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
342,attraction,114,Bãi Sao Phú Quốc,Kiên Giang,10.05043000,104.02689000,180000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
343,attraction,115,Hòn Phụ Tử,Kiên Giang,10.18654000,104.63621000,70000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
344,attraction,116,Nhà thờ Gỗ Kon Tum,Kon Tum,14.35490000,108.00760000,75000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
345,attraction,117,Cầu treo Kon Klor,Kon Tum,14.37020000,107.99580000,120000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
346,attraction,118,Đèo Ô Quy Hồ,Lai Châu,22.35680000,103.76820000,180000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
347,attraction,119,Cao nguyên Sìn Hồ,Lai Châu,22.34550000,103.26870000,95000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
348,attraction,120,Hồ Xuân Hương,Lâm Đồng,11.94040000,108.44190000,150000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
349,attraction,121,Thác Datanla,Lâm Đồng,11.90360000,108.44250000,200000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
350,attraction,122,Động Tam Thanh,Lạng Sơn,21.85398000,106.76121000,75000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
351,attraction,123,Núi Tô Thị,Lạng Sơn,21.85465000,106.76048000,120000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
352,attraction,124,Đỉnh Fansipan,Lào Cai,22.30393000,103.77572000,200000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
353,attraction,125,Bản Cát Cát,Lào Cai,22.33112000,103.84324000,90000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
354,attraction,126,Làng nổi Tân Lập,Long An,10.74269000,105.79633000,150000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
355,attraction,127,Công viên 7 Kỳ Quan,Long An,10.90354000,106.40621000,60000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
356,attraction,128,Nhà thờ đá Bùi Chu,Nam Định,20.33360000,106.35690000,120000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
357,attraction,129,Biển Thịnh Long,Nam Định,20.10380000,106.32470000,180000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
358,attraction,130,Biển Cửa Lò,Nghệ An,18.80640000,105.71480000,150000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
359,attraction,131,Quê Bác Hồ Kim Liên,Nghệ An,18.67650000,105.55860000,90000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
360,attraction,132,Tràng An,Ninh Bình,20.25000000,105.90000000,200000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
361,attraction,133,Chùa Bái Đính,Ninh Bình,20.31560000,105.86420000,70000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
362,attraction,134,Vịnh Vĩnh Hy,Ninh Thuận,11.72950000,109.21430000,150000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
363,attraction,135,Tháp Po Klong Garai,Ninh Thuận,11.56790000,108.98810000,80000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
364,attraction,136,Đền Hùng,Phú Thọ,21.37120000,105.32880000,50000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
365,attraction,137,Vườn Quốc gia Xuân Sơn,Phú Thọ,21.13060000,104.96320000,120000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
366,attraction,138,Gành Đá Đĩa,Phú Yên,13.34740000,109.29160000,90000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
367,attraction,139,Bãi Xép,Phú Yên,13.24090000,109.30870000,200000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
368,attraction,140,Động Phong Nha,Quảng Bình,17.54896000,106.28430000,150000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
369,attraction,141,Bãi biển Nhật Lệ,Quảng Bình,17.46685000,106.61330000,80000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
370,attraction,142,Phố cổ Hội An,Quảng Nam,15.88006000,108.33800000,120000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
371,attraction,143,Thánh địa Mỹ Sơn,Quảng Nam,15.77195000,108.11090000,180000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
372,attraction,144,Đảo Lý Sơn,Quảng Ngãi,15.38672000,109.11160000,200000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
373,attraction,145,Bãi biển Mỹ Khê Quảng Ngãi,Quảng Ngãi,15.17685000,108.86350000,70000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
374,attraction,146,Vịnh Hạ Long,Quảng Ninh,20.91005100,107.18390200,180000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
375,attraction,147,Núi Yên Tử,Quảng Ninh,21.14277800,106.73583300,95000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
376,attraction,148,Thành cổ Quảng Trị,Quảng Trị,16.74638900,107.18583300,60000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
377,attraction,149,Cầu Hiền Lương – Sông Bến Hải,Quảng Trị,17.04166700,106.60333300,75000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
378,attraction,150,Chùa Dơi,Sóc Trăng,9.60083300,105.97305600,50000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
379,attraction,151,Chùa Chén Kiểu,Sóc Trăng,9.47722200,105.95250000,120000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
380,attraction,152,Nhà tù Sơn La,Sơn La,21.32888900,103.91444400,85000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
381,attraction,153,Đồi chè Mộc Châu,Sơn La,21.27777800,104.67972200,160000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
382,attraction,154,Núi Bà Đen,Tây Ninh,11.36583000,106.14322000,150000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
383,attraction,155,Tòa Thánh Cao Đài,Tây Ninh,11.36945000,106.13487000,80000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
384,attraction,156,Chùa Keo,Thái Bình,20.43856000,106.31245000,70000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
385,attraction,157,Biển Đồng Châu,Thái Bình,20.38322000,106.56789000,120000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
386,attraction,158,Hồ Núi Cốc,Thái Nguyên,21.59345000,105.74456000,180000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
387,attraction,159,Đồi chè Tân Cương,Thái Nguyên,21.55678000,105.78321000,60000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
388,attraction,160,Thành Nhà Hồ,Thanh Hóa,20.07754000,105.60612000,150000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
389,attraction,161,Bãi biển Sầm Sơn,Thanh Hóa,19.74664000,105.90245000,80000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
390,attraction,162,Đại Nội Huế,Thừa Thiên Huế,16.46930000,107.57990000,200000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
391,attraction,163,Chùa Thiên Mụ,Thừa Thiên Huế,16.47295000,107.55146000,50000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
392,attraction,164,Chợ nổi Cái Bè,Tiền Giang,10.36224000,105.95386000,120000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
393,attraction,165,Cù lao Thới Sơn,Tiền Giang,10.33678000,106.02654000,90000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
394,attraction,166,Ao Bà Om,Trà Vinh,9.93456000,106.34512000,75000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
395,attraction,167,Chùa Hang,Trà Vinh,9.94721000,106.31145000,120000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
396,attraction,168,Khu di tích Tân Trào,Tuyên Quang,21.70789000,105.36124000,150000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
397,attraction,169,Thác Bản Ba,Tuyên Quang,22.15943000,105.28967000,95000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
398,attraction,170,Cù lao An Bình,Vĩnh Long,10.26789000,105.95432000,180000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
399,attraction,171,Chùa Phật Ngọc Xá Lợi,Vĩnh Long,10.25367000,105.97245000,60000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
400,attraction,172,Tam Đảo,Vĩnh Phúc,21.45689000,105.59321000,150000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
401,attraction,173,Thiền viện Trúc Lâm Tây Thiên,Vĩnh Phúc,21.42456000,105.58143000,80000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
402,attraction,174,Ruộng bậc thang Mù Cang Chải,Yên Bái,21.81945000,104.11987000,120000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
403,attraction,175,Hồ Thác Bà,Yên Bái,21.58032000,104.87564000,60000.00,"[""family"", ""groups"", ""couples"", ""solo"", ""guided_tour"", ""self_guided"", 1, 3]",,,,,natural_attraction,,,,,"[""family"", ""groups"", ""couples"", ""solo""]"
510,restaurant,1,Nhà Hàng Mekong An Giang,An Giang,10.35886907,104.98408556,75000.00,"[""vietnamese"", ""japanese"", ""italian"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot"", ""bbq"", ""vegetarian"", ""mexican"", ""indian"", ""french"", ""korean"", ""chinese"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""parking"", ""live_music"", ""buffet"", ""reservation"", ""takeaway"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""japanese"", ""italian"", ""thai"", ""american"", ""seafood"", ""fusion"", ""hotpot"", ""bbq"", ""vegetarian"", ""mexican"", ""indian"", ""french"", ""korean"", ""chinese""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
511,restaurant,2,Nhà Hàng Sông Hậu,An Giang,10.34567890,105.01234567,153000.00,"[""vietnamese"", ""seafood"", ""fusion"", ""hotpot"", ""vegetarian"", ""halal"", ""gluten_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""romantic"", ""family_friendly"", ""business""]",,,,,,,,"[""vietnamese"", ""seafood"", ""fusion"", ""hotpot""]","[""vegetarian"", ""halal"", ""gluten_free""]",
512,restaurant,3,Nhà Hàng Châu Đốc Xanh,An Giang,10.35678901,105.03456789,127000.00,"[""vietnamese"", ""thai"", ""american"", ""fusion"", ""vegetarian"", ""halal"", ""keto"", ""dine_in"", ""takeaway"", ""wifi"", ""reservation"", ""cozy"", ""casual"", ""traditional""]",,,,,,,,"[""vietnamese"", ""thai"", ""american"", ""fusion""]","[""vegetarian"", ""halal"", ""keto""]",
513,restaurant,4,Nhà Hàng Biển Xanh,Bà Rịa - Vũng Tàu,10.34512345,107.01234567,210000.00,"[""seafood"", ""italian"", ""fusion"", ""vegetarian"", ""gluten_free"", ""dairy_free"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""outdoor_seating"", ""romantic"", ""modern"", ""rooftop""]",,,,,,,,"[""seafood"", ""italian"", ""fusion""]","[""vegetarian"", ""gluten_free"", ""dairy_free""]",
514,restaurant,5,Nhà Hàng Vũng Tàu Hải Sản,Bà Rịa - Vũng Tàu,10.35812345,107.03456789,320000.00,"[""seafood"", ""american"", ""fusion"", ""vegetarian"", ""halal"", ""keto"", ""dine_in"", ""delivery"", ""private_room"", ""wifi"", ""buffet"", ""family_friendly"", ""business"", ""cozy""]",,,,,,,,"[""seafood"", ""american"", ""fusion""]","[""vegetarian"", ""halal"", ""keto""]",
515,restaurant,6,Nhà Hàng Bắc Giang Quê Tôi,Bắc Giang,21.34567890,106.01234567,138000.00,"[""vietnamese"", ""thai"", ""fusion"", ""vegetarian"", ""gluten_free"", ""keto"", ""dine_in"", ""takeaway"", ""wifi"", ""reservation"", ""cozy"", ""casual"", ""modern""]",,,,,,,,"[""vietnamese"", ""thai"", ""fusion""]","[""vegetarian"", ""gluten_free"", ""keto""]",
516,restaurant,7,Nhà Hàng Chợ Bắc Giang,Bắc Giang,21.35678901,106.03456789,165000.00,"[""vietnamese"", ""american"", ""fusion"", ""vegetarian"", ""halal"", ""dairy_free"", ""dine_in"", ""delivery"", ""wifi"", ""private_room"", ""romantic"", ""family_friendly"", ""business""]",,,,,,,,"[""vietnamese"", ""american"", ""fusion""]","[""vegetarian"", ""halal"", ""dairy_free""]",
517,restaurant,8,Nhà Hàng Bắc Kạn 1,Bắc Kạn,22.13524678,105.83647210,138124.11,"[""vietnamese"", ""chinese"", ""japanese"", ""vegetarian"", ""vegan"", ""dine_in"", ""takeaway"", ""delivery"", ""romantic"", ""family_friendly""]",,,,,,,,"[""vietnamese"", ""chinese"", ""japanese""]","[""vegetarian"", ""vegan""]",
518,restaurant,9,Nhà Hàng Bắc Kạn 2,Bắc Kạn,22.21634567,105.78123456,214796.54,"[""seafood"", ""american"", ""gluten_free"", ""halal"", ""dine_in"", ""private_room"", ""wifi"", ""cozy"", ""modern""]",,,,,,,,"[""seafood"", ""american""]","[""gluten_free"", ""halal""]",
519,restaurant,10,Nhà Hàng Bạc Liêu 1,Bạc Liêu,9.28876543,105.72987654,309610.35,"[""vietnamese"", ""thai"", ""vegetarian"", ""vegan"", ""dine_in"", ""delivery"", ""reservation"", ""romantic"", ""family_friendly""]",,,,,,,,"[""vietnamese"", ""thai""]","[""vegetarian"", ""vegan""]",
520,restaurant,11,Nhà Hàng Bạc Liêu 2,Bạc Liêu,9.25678901,105.71345678,303662.17,"[""vietnamese"", ""fusion"", ""nut_free"", ""halal"", ""dine_in"", ""buffet"", ""private_room"", ""modern"", ""formal""]",,,,,,,,"[""vietnamese"", ""fusion""]","[""nut_free"", ""halal""]",
521,restaurant,12,Nhà Hàng Bắc Ninh 1,Bắc Ninh,21.13765432,106.07123456,239479.77,"[""vietnamese"", ""italian"", ""vegetarian"", ""gluten_free"", ""dine_in"", ""takeaway"", ""family_friendly"", ""cozy""]",,,,,,,,"[""vietnamese"", ""italian""]","[""vegetarian"", ""gluten_free""]",
522,restaurant,13,Nhà Hàng Bắc Ninh 2,Bắc Ninh,21.12123456,106.05678901,186412.38,"[""vietnamese"", ""french"", ""halal"", ""vegan"", ""dine_in"", ""private_room"", ""romantic"", ""formal""]",,,,,,,,"[""vietnamese"", ""french""]","[""halal"", ""vegan""]",
523,restaurant,14,Nhà Hàng Bến Tre Riverside,Bến Tre,10.23345678,106.37456789,113622.60,"[""vietnamese"", ""seafood"", ""fusion"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""seafood"", ""fusion""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
524,restaurant,15,Nhà Hàng Dừa Vàng,Bến Tre,10.23456789,106.37567890,158875.84,"[""vietnamese"", ""fusion"", ""vegetarian"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""fusion"", ""vegetarian""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
525,restaurant,16,Nhà Hàng Quy Nhơn Seafood,Bình Định,13.78234567,109.21987654,103511.42,"[""vietnamese"", ""seafood"", ""fusion"", ""bbq"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""seafood"", ""fusion"", ""bbq""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
526,restaurant,17,Nhà Hàng Bình Định BBQ,Bình Định,13.78345678,109.22098765,190929.58,"[""vietnamese"", ""bbq"", ""fusion"", ""american"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""bbq"", ""fusion"", ""american""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
527,restaurant,18,Nhà Hàng Bình Dương Central,Bình Dương,11.00012345,106.67765432,294113.65,"[""vietnamese"", ""italian"", ""fusion"", ""japanese"", ""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free"", ""dine_in"", ""takeaway"", ""delivery"", ""reservation"", ""private_room"", ""buffet"", ""outdoor_seating"", ""live_music"", ""wifi"", ""parking"", ""romantic"", ""business"", ""formal"", ""modern"", ""rooftop"", ""cozy"", ""casual"", ""family_friendly"", ""traditional"", ""beachfront""]",,,,,,,,"[""vietnamese"", ""italian"", ""fusion"", ""japanese""]","[""vegetarian"", ""halal"", ""gluten_free"", ""nut_free"", ""keto"", ""low_carb"", ""kosher"", ""vegan"", ""dairy_free""]",
